stopPointRef,no_of_buses
NSR:Quay:40019,838
NSR:Quay:72387,1184
NSR:Quay:45561,436
NSR:Quay:65308,4488
NSR:Quay:85684,11869
NSR:Quay:54548,1437
NSR:Quay:26009,948
NSR:Quay:96497,656
NSR:Quay:106782,964
NSR:Quay:91947,1294
NSR:Quay:74885,1769
NSR:Quay:52249,589
NSR:Quay:79452,1416
NSR:Quay:36894,3449
NSR:Quay:75562,5585
NSR:Quay:104079,2559
NSR:Quay:27529,495
NSR:Quay:98594,1621
NSR:Quay:58672,6208
NSR:Quay:34891,2929
NSR:Quay:51514,3280
NSR:Quay:39670,2500
NSR:Quay:4285,191
NSR:Quay:17768,2094
NSR:Quay:87681,1306
NSR:Quay:90144,1248
NSR:Quay:36729,8232
NSR:Quay:3958,3199
NSR:Quay:52137,1603
NSR:Quay:3490,1380
NSR:Quay:6178,8584
NSR:Quay:93893,2299
NSR:Quay:87769,1707
NSR:Quay:49268,485
NSR:Quay:27893,1895
NSR:Quay:65836,4169
NSR:Quay:1813,7316
NSR:Quay:88685,1366
NSR:Quay:30874,765
NSR:Quay:20149,1081
NSR:Quay:91505,341
NSR:Quay:33443,1579
NSR:Quay:76317,441
NSR:Quay:92179,805
NSR:Quay:3776,7283
NSR:Quay:86433,3083
NSR:Quay:89106,340
NSR:Quay:52021,450
NSR:Quay:83526,1915
NSR:Quay:51206,5369
14302620,4512
NSR:Quay:66403,1117
14313574,925
NSR:Quay:42242,7239
NSR:Quay:13661,735
NSR:Quay:80539,510
NSR:Quay:108556,385
NSR:Quay:46680,796
NSR:Quay:66935,9285
NSR:Quay:92376,792
NSR:Quay:25159,1952
NSR:Quay:95965,1928
NSR:Quay:83468,2346
NSR:Quay:44913,2267
14302468,1024
NSR:Quay:76502,383
NSR:Quay:85045,1084
NSR:Quay:82657,1392
NSR:Quay:17354,258
NSR:Quay:48223,1255
NSR:Quay:90766,1119
NSR:Quay:71423,488
NSR:Quay:40142,3322
16720,337
NSR:Quay:8755,1853
NSR:Quay:42079,719
NSR:Quay:46627,7882
NSR:Quay:72496,395
NSR:Quay:55591,3987
NSR:Quay:31435,531
NSR:Quay:34106,1948
NSR:Quay:32420,1435
NSR:Quay:35982,902
NSR:Quay:4751,5000
NSR:Quay:71910,391
NSR:Quay:56150,853
NSR:Quay:87302,2148
NSR:Quay:28183,385
NSR:Quay:90220,1621
NSR:Quay:5801,564
NSR:Quay:21978,2288
NSR:Quay:88885,382
NSR:Quay:74194,365
NSR:Quay:105252,170
NSR:Quay:85080,1320
NSR:Quay:94112,2520
NSR:Quay:2179,1572
NSR:Quay:48129,497
NSR:Quay:57366,3483
NSR:Quay:92942,2284
14381336,826
NSR:Quay:58757,723
NSR:Quay:65664,338
NSR:Quay:68034,1804
NSR:Quay:88434,569
NSR:Quay:14550,354
14497139,106
NSR:Quay:39205,231
NSR:Quay:57423,517
14496881,548
NSR:Quay:98294,908
NSR:Quay:74323,1554
NSR:Quay:82585,2048
NSR:Quay:13039,1741
NSR:Quay:50092,385
NSR:Quay:98755,192
NSR:Quay:106292,360
NSR:Quay:76655,218
NSR:Quay:29056,3820
NSR:Quay:21365,785
NSR:Quay:38237,340
14496898,318
NSR:Quay:45702,743
NSR:Quay:75266,221
NSR:Quay:88361,1004
14163279,997
NSR:Quay:21983,2287
NSR:Quay:56788,226
NSR:Quay:88167,793
NSR:Quay:105279,497
NSR:Quay:106590,103
NSR:Quay:22104,1371
NSR:Quay:43366,758
NSR:Quay:25072,370
NSR:Quay:66702,358
NSR:Quay:14255,1144
NSR:Quay:68222,1620
NSR:Quay:87563,658
NSR:Quay:6853,2544
NSR:Quay:25653,366
NSR:Quay:6779,487
NSR:Quay:1640,1108
NSR:Quay:68792,1180
NSR:Quay:101983,827
NSR:Quay:28564,646
NSR:Quay:108410,1170
NSR:Quay:30723,1009
NSR:Quay:74398,347
NSR:Quay:103873,47
NSR:Quay:8002,2506
NSR:Quay:27292,492
NSR:Quay:29805,1960
NSR:Quay:51696,1235
NSR:Quay:75339,541
NSR:Quay:100753,130
NSR:Quay:104616,723
NSR:Quay:93794,803
NSR:Quay:17277,182
NSR:Quay:24158,549
NSR:Quay:76565,834
NSR:Quay:68854,1459
NSR:Quay:82406,904
NSR:Quay:22251,884
14447155,83
NSR:Quay:55080,2873
NSR:Quay:50079,569
NSR:Quay:93231,596
14497117,743
NSR:Quay:111218,224
NSR:Quay:38973,780
NSR:Quay:68802,725
NSR:Quay:1359,421
NSR:Quay:43821,958
NSR:Quay:37425,140
NSR:Quay:39463,248
NSR:Quay:89355,433
NSR:Quay:82101,460
NSR:Quay:77296,985
NSR:Quay:73071,574
NSR:Quay:92570,228
NSR:Quay:5491,476
NSR:Quay:91933,802
NSR:Quay:106482,2314
NSR:Quay:14916,802
NSR:Quay:104154,784
NSR:Quay:54897,447
NSR:Quay:80428,1418
NSR:Quay:97314,373
NSR:Quay:13672,180
NSR:Quay:70651,1594
NSR:Quay:82541,599
NSR:Quay:2740,462
NSR:Quay:91892,788
NSR:Quay:40398,496
NSR:Quay:2866,175
NSR:Quay:102432,179
NSR:Quay:107753,486
NSR:Quay:69780,376
NSR:Quay:106491,1265
NSR:Quay:56685,1068
NSR:Quay:36968,316
NSR:Quay:30019,183
NSR:Quay:16957,171
14496851,233
NSR:Quay:97586,367
NSR:Quay:73150,392
NSR:Quay:2679,333
NSR:Quay:101239,129
NSR:Quay:82326,1739
NSR:Quay:77525,515
NSR:Quay:78490,432
NSR:Quay:22647,186
NSR:Quay:84614,338
NSR:Quay:61137,325
15111750,347
NSR:Quay:14351,406
NSR:Quay:86031,564
NSR:Quay:17556,556
NSR:Quay:60351,423
NSR:Quay:82935,598
NSR:Quay:82028,419
NSR:Quay:86699,151
NSR:Quay:17098,181
NSR:Quay:20450,554
NSR:Quay:35324,349
NSR:Quay:75476,823
NSR:Quay:28493,191
NSR:Quay:82128,609
NSR:Quay:46194,357
NSR:Quay:21133,556
NSR:Quay:97686,192
NSR:Quay:62819,68
NSR:Quay:71933,554
NSR:Quay:78293,161
NSR:Quay:36671,311
NSR:Quay:40813,303
NSR:Quay:110739,213
NSR:Quay:1418,105
NSR:Quay:98126,454
NSR:Quay:77046,357
NSR:Quay:5011,230
NSR:Quay:81739,428
NSR:Quay:20628,376
NSR:Quay:103183,659
NSR:Quay:54097,152
NSR:Quay:14555,174
NSR:Quay:60515,254
NSR:Quay:80303,182
NSR:Quay:70759,26
NSR:Quay:67140,152
NSR:Quay:35145,596
12755,296
NSR:Quay:64334,52
NSR:Quay:107189,170
NSR:Quay:20437,68
NSR:Quay:49373,70
NSR:Quay:99636,58
NSR:Quay:61007,325
NSR:Quay:62717,65
NSR:Quay:65038,52
NSR:Quay:15149,105
NSR:Quay:36509,76
NSR:Quay:61168,134
NSR:Quay:105646,45
NSR:Quay:93005,45
NSR:Quay:103919,72
NSR:Quay:108447,36
NSR:Quay:719,2
9025915016550601,1
9025915015134501,1
NSR:Quay:13794,1709
NSR:Quay:69768,16297
NSR:Quay:49689,19236
NSR:Quay:275,13440
NSR:Quay:49087,18619
NSR:Quay:37443,8056
NSR:Quay:24505,1954
NSR:Quay:16015,2353
NSR:Quay:11181,17606
NSR:Quay:15533,1255
NSR:Quay:11712,158274
NSR:Quay:8582,51466
NSR:Quay:29532,15169
NSR:Quay:12485,18789
NSR:Quay:39766,25398
NSR:Quay:25744,661
NSR:Quay:97346,6340
NSR:Quay:10417,23377
NSR:Quay:73554,9740
NSR:Quay:102540,20455
NSR:Quay:67686,4989
NSR:Quay:3889,37690
14396729,231
NSR:Quay:11598,114857
NSR:Quay:56364,17687
NSR:Quay:6908,23506
NSR:Quay:7715,44876
NSR:Quay:18917,371
NSR:Quay:11773,31488
NSR:Quay:12207,110077
NSR:Quay:4510,9947
NSR:Quay:25670,10130
NSR:Quay:95466,12595
NSR:Quay:15878,480
NSR:Quay:75795,6465
NSR:Quay:41539,19231
NSR:Quay:44260,6542
NSR:Quay:39962,37985
NSR:Quay:34523,51839
NSR:Quay:24062,835
NSR:Quay:13059,360
NSR:Quay:33113,17216
NSR:Quay:5192,47667
NSR:Quay:72746,690
NSR:Quay:71502,23528
NSR:Quay:92616,3226
NSR:Quay:7434,32397
NSR:Quay:101067,13395
NSR:Quay:28800,1113
NSR:Quay:55767,18876
NSR:Quay:97354,379
NSR:Quay:92280,12617
NSR:Quay:47898,13521
NSR:Quay:65113,11859
NSR:Quay:48489,15464
NSR:Quay:47494,863
NSR:Quay:8152,9371
NSR:Quay:58848,5785
NSR:Quay:4837,5185
NSR:Quay:19991,16026
NSR:Quay:67778,7675
NSR:Quay:75425,15384
NSR:Quay:92374,2987
NSR:Quay:5811,12806
NSR:Quay:57593,2977
NSR:Quay:3034,7110
NSR:Quay:81519,2633
NSR:Quay:41410,19587
NSR:Quay:90488,4287
NSR:Quay:7904,34729
NSR:Quay:7653,27762
NSR:Quay:55827,7963
NSR:Quay:8017,2712
NSR:Quay:51050,32619
NSR:Quay:29660,12440
NSR:Quay:8153,29716
NSR:Quay:8498,33475
NSR:Quay:103609,16204
NSR:Quay:10712,21388
NSR:Quay:3424,11633
NSR:Quay:10018,1402
NSR:Quay:49198,36574
NSR:Quay:17920,7130
NSR:Quay:100429,13262
NSR:Quay:51311,34170
NSR:Quay:5532,20689
NSR:Quay:6280,18091
NSR:Quay:9007,15027
NSR:Quay:34375,5091
NSR:Quay:41280,14670
NSR:Quay:43265,14672
NSR:Quay:76904,13485
NSR:Quay:72661,26879
NSR:Quay:106983,47822
NSR:Quay:8061,722
NSR:Quay:44533,3969
NSR:Quay:41766,26958
NSR:Quay:73056,6903
NSR:Quay:69410,3982
NSR:Quay:26187,4370
NSR:Quay:28538,613
NSR:Quay:36410,16900
NSR:Quay:54559,3840
NSR:Quay:53366,2355
NSR:Quay:65652,5192
NSR:Quay:27441,806
NSR:Quay:68405,5634
NSR:Quay:33476,4634
NSR:Quay:86009,2623
NSR:Quay:300,3521
NSR:Quay:32659,4249
NSR:Quay:711,12189
NSR:Quay:32480,10066
NSR:Quay:36091,3651
NSR:Quay:34049,6040
NSR:Quay:55598,4107
NSR:Quay:30262,10887
NSR:Quay:38783,5476
NSR:Quay:54400,17970
NSR:Quay:36255,5961
NSR:Quay:34136,1089
NSR:Quay:74005,28656
NSR:Quay:36011,6578
NSR:Quay:40468,8866
NSR:Quay:68842,5324
NSR:Quay:1776,6456
NSR:Quay:108899,11255
NSR:Quay:97736,2206
NSR:Quay:32641,2004
NSR:Quay:83615,955
NSR:Quay:84830,2110
NSR:Quay:55230,4257
NSR:Quay:42642,13702
NSR:Quay:44660,1806
NSR:Quay:49013,3224
NSR:Quay:54192,575
NSR:Quay:104183,8085
NSR:Quay:34253,5508
NSR:Quay:9209,22465
NSR:Quay:46938,13161
NSR:Quay:54046,3699
NSR:Quay:32,3749
NSR:Quay:41887,14697
NSR:Quay:34872,855
NSR:Quay:10081,3498
NSR:Quay:14797,5236
NSR:Quay:87553,1209
NSR:Quay:4864,764
NSR:Quay:96130,1694
NSR:Quay:34812,5313
NSR:Quay:30300,2869
NSR:Quay:24935,1150
NSR:Quay:23855,2943
NSR:Quay:68609,4894
NSR:Quay:42638,1333
NSR:Quay:44385,11836
NSR:Quay:54735,3471
NSR:Quay:3448,1393
NSR:Quay:75537,2840
NSR:Quay:2410,6277
NSR:Quay:58481,1093
NSR:Quay:35927,3427
NSR:Quay:12644,1558
NSR:Quay:67615,1522
NSR:Quay:102362,1545
NSR:Quay:53917,2979
NSR:Quay:48357,1911
NSR:Quay:95823,2072
NSR:Quay:49651,7086
NSR:Quay:60643,809
NSR:Quay:3432,1021
NSR:Quay:47274,2671
NSR:Quay:109435,557
NSR:Quay:47851,1503
NSR:Quay:90928,2299
NSR:Quay:12160,8238
NSR:Quay:33814,2157
NSR:Quay:60669,2219
NSR:Quay:96464,1357
NSR:Quay:20153,1640
NSR:Quay:30972,1400
NSR:Quay:25497,666
NSR:Quay:25759,660
NSR:Quay:55675,3886
NSR:Quay:27477,1055
NSR:Quay:19947,369
NSR:Quay:6296,530
NSR:Quay:36,11299
NSR:Quay:78052,367
NSR:Quay:20006,545
NSR:Quay:87462,2627
NSR:Quay:43599,5172
NSR:Quay:20363,382
NSR:Quay:56570,1952
NSR:Quay:90793,592
NSR:Quay:53746,766
NSR:Quay:16932,539
NSR:Quay:83426,2317
NSR:Quay:4778,4817
NSR:Quay:87009,1207
NSR:Quay:87284,3580
NSR:Quay:27227,1623
NSR:Quay:31839,188
NSR:Quay:56098,1730
NSR:Quay:26514,1858
NSR:Quay:8416,15342
NSR:Quay:111000,13336
NSR:Quay:104070,3922
NSR:Quay:50500,3263
NSR:Quay:91591,3995
NSR:Quay:78359,1779
NSR:Quay:27834,4563
NSR:Quay:83303,857
NSR:Quay:104225,187
NSR:Quay:38699,5531
NSR:Quay:56308,693
NSR:Quay:102785,759
NSR:Quay:32207,895
NSR:Quay:92065,2262
14313623,415
NSR:Quay:82479,708
NSR:Quay:107285,913
NSR:Quay:15471,664
NSR:Quay:87855,1320
NSR:Quay:72102,1701
NSR:Quay:111154,824
NSR:Quay:23274,1095
NSR:Quay:97948,1597
NSR:Quay:87250,1299
NSR:Quay:17091,181
NSR:Quay:94384,1003
NSR:Quay:1714,801
NSR:Quay:22175,1439
NSR:Quay:27408,2217
14124469,1929
NSR:Quay:21246,184
NSR:Quay:7239,570
NSR:Quay:61203,322
NSR:Quay:78970,1228
NSR:Quay:26023,2286
NSR:Quay:85073,1486
NSR:Quay:44865,381
NSR:Quay:74168,1911
14133197,374
NSR:Quay:93679,490
NSR:Quay:32969,1793
NSR:Quay:96138,1119
NSR:Quay:35381,2894
NSR:Quay:40537,2944
NSR:Quay:97148,1161
NSR:Quay:27204,1733
NSR:Quay:36994,221
NSR:Quay:37554,237
14181210,2698
NSR:Quay:66126,2305
NSR:Quay:22174,440
NSR:Quay:39110,570
14281088,2343
NSR:Quay:90583,2679
NSR:Quay:52628,940
14311039,1729
NSR:Quay:69788,2037
NSR:Quay:106156,697
NSR:Quay:54249,808
NSR:Quay:76668,1822
NSR:Quay:77661,739
NSR:Quay:57944,1218
NSR:Quay:96028,1643
NSR:Quay:18651,1073
NSR:Quay:103154,397
NSR:Quay:57023,2353
14417501,1536
NSR:Quay:95754,570
NSR:Quay:1603,4331
NSR:Quay:38096,2147
NSR:Quay:45047,1709
NSR:Quay:110689,1511
NSR:Quay:72718,1180
NSR:Quay:69549,823
NSR:Quay:107287,986
NSR:Quay:87549,1019
NSR:Quay:22750,685
NSR:Quay:2102,1035
16527,376
NSR:Quay:46640,811
NSR:Quay:50675,2362
NSR:Quay:107594,205
NSR:Quay:81479,945
NSR:Quay:52640,247
NSR:Quay:34701,940
NSR:Quay:107350,198
NSR:Quay:1449,534
NSR:Quay:55257,1087
NSR:Quay:65473,4070
NSR:Quay:33826,1719
NSR:Quay:52187,1903
NSR:Quay:91238,651
NSR:Quay:88424,1581
NSR:Quay:14419,512
NSR:Quay:50716,1180
NSR:Quay:84296,547
NSR:Quay:38087,1561
NSR:Quay:65205,744
NSR:Quay:107689,593
NSR:Quay:33719,874
NSR:Quay:82938,1380
NSR:Quay:75697,2435
NSR:Quay:76509,383
NSR:Quay:74481,726
NSR:Quay:67096,437
NSR:Quay:40540,493
NSR:Quay:5279,1162
NSR:Quay:53827,694
NSR:Quay:54282,750
NSR:Quay:98330,1737
NSR:Quay:77715,953
NSR:Quay:39573,305
NSR:Quay:26929,719
NSR:Quay:17189,558
NSR:Quay:71065,1159
NSR:Quay:36702,628
NSR:Quay:13436,1430
NSR:Quay:62159,915
NSR:Quay:52310,662
NSR:Quay:21560,184
NSR:Quay:35148,662
NSR:Quay:30581,1397
NSR:Quay:57438,441
NSR:Quay:88858,1087
NSR:Quay:1137,820
NSR:Quay:93214,392
NSR:Quay:66704,1393
NSR:Quay:38100,1190
NSR:Quay:40096,863
NSR:Quay:30564,1793
NSR:Quay:25107,1077
NSR:Quay:22598,1898
14417422,174
NSR:Quay:58904,338
NSR:Quay:104633,180
NSR:Quay:5012,191
NSR:Quay:108473,360
NSR:Quay:107047,217
NSR:Quay:43692,495
NSR:Quay:19067,365
NSR:Quay:98350,859
NSR:Quay:25330,736
NSR:Quay:34342,355
NSR:Quay:104508,77
NSR:Quay:73993,720
NSR:Quay:45645,1947
NSR:Quay:71232,931
NSR:Quay:62114,337
NSR:Quay:100963,376
NSR:Quay:22550,177
NSR:Quay:99411,148
NSR:Quay:34684,168
NSR:Quay:32372,745
NSR:Quay:2490,372
NSR:Quay:38648,1632
NSR:Quay:20515,132
NSR:Quay:95440,301
NSR:Quay:72096,379
NSR:Quay:22101,440
NSR:Quay:10251,728
16910,420
NSR:Quay:54420,2233
NSR:Quay:73823,290
NSR:Quay:106465,354
NSR:Quay:109744,922
NSR:Quay:100203,176
NSR:Quay:57121,661
NSR:Quay:1747,117
NSR:Quay:106034,649
NSR:Quay:32197,780
NSR:Quay:94736,541
NSR:Quay:63117,713
14497075,396
NSR:Quay:28556,589
NSR:Quay:20287,383
NSR:Quay:70136,472
NSR:Quay:78837,186
NSR:Quay:3500,584
NSR:Quay:38742,337
NSR:Quay:72286,506
NSR:Quay:106195,348
NSR:Quay:14973,352
NSR:Quay:64531,315
NSR:Quay:8932,369
NSR:Quay:77226,324
NSR:Quay:13499,217
NSR:Quay:22538,177
NSR:Quay:108621,314
NSR:Quay:78117,169
NSR:Quay:28282,579
NSR:Quay:6275,576
NSR:Quay:87346,227
NSR:Quay:13398,561
NSR:Quay:44798,420
NSR:Quay:54982,288
NSR:Quay:16174,385
NSR:Quay:100320,347
NSR:Quay:62743,925
NSR:Quay:92626,970
NSR:Quay:76845,332
NSR:Quay:22126,436
NSR:Quay:31080,366
NSR:Quay:34110,179
NSR:Quay:93863,668
NSR:Quay:77568,366
NSR:Quay:23207,182
NSR:Quay:90584,335
NSR:Quay:21497,291
NSR:Quay:43345,365
NSR:Quay:65518,353
14397648,361
NSR:Quay:34125,438
NSR:Quay:56527,453
NSR:Quay:97440,194
NSR:Quay:67744,487
NSR:Quay:13882,502
NSR:Quay:75826,467
14313519,552
NSR:Quay:81025,198
NSR:Quay:17143,175
NSR:Quay:14774,538
NSR:Quay:93311,379
NSR:Quay:13970,357
14114784,541
NSR:Quay:78807,353
NSR:Quay:105130,182
NSR:Quay:28498,192
NSR:Quay:94965,226
NSR:Quay:67382,203
NSR:Quay:90389,248
NSR:Quay:69240,150
NSR:Quay:19584,216
NSR:Quay:57619,302
NSR:Quay:97469,87
NSR:Quay:77184,77
NSR:Quay:80040,164
NSR:Quay:924,109
NSR:Quay:61111,85
NSR:Quay:84747,192
NSR:Quay:76986,100
NSR:Quay:110989,26
NSR:Quay:79890,2
NSR:Quay:107871,86436
NSR:Quay:48928,2160
NSR:Quay:9867,24237
NSR:Quay:10087,75732
NSR:Quay:81267,106
NSR:Quay:17917,35105
NSR:Quay:81541,1771
NSR:Quay:32458,9733
NSR:Quay:33126,23161
NSR:Quay:24947,1178
NSR:Quay:108530,2097
NSR:Quay:70656,7698
NSR:Quay:72678,48053
NSR:Quay:69164,6037
NSR:Quay:94445,20630
NSR:Quay:93683,30922
NSR:Quay:10884,54493
NSR:Quay:72963,18210
NSR:Quay:105955,534
NSR:Quay:3792,13046
NSR:Quay:27026,7555
NSR:Quay:32734,1549
NSR:Quay:8239,23920
NSR:Quay:24775,1409
NSR:Quay:6622,11554
NSR:Quay:8781,18685
NSR:Quay:10052,49322
NSR:Quay:91057,23959
NSR:Quay:24608,18341
NSR:Quay:10373,24351
NSR:Quay:104047,26412
NSR:Quay:74855,4302
NSR:Quay:35063,6558
NSR:Quay:5745,60833
NSR:Quay:29656,14436
NSR:Quay:4015,6749
NSR:Quay:6008,44627
NSR:Quay:55815,38780
NSR:Quay:66556,18124
NSR:Quay:28657,1938
NSR:Quay:53789,35946
NSR:Quay:39772,19711
NSR:Quay:11394,33119
NSR:Quay:56115,5237
NSR:Quay:46962,15640
NSR:Quay:76163,5633
NSR:Quay:93132,1297
NSR:Quay:89318,32712
NSR:Quay:46359,7695
NSR:Quay:29103,2024
NSR:Quay:9734,43930
NSR:Quay:7776,30357
NSR:Quay:2675,1735
NSR:Quay:54981,18643
NSR:Quay:10128,19624
NSR:Quay:9812,9686
NSR:Quay:29173,26984
NSR:Quay:31270,9552
NSR:Quay:29994,5122
NSR:Quay:93564,900
NSR:Quay:5828,25905
NSR:Quay:5920,24683
NSR:Quay:6710,32129
NSR:Quay:43154,6771
NSR:Quay:51094,28322
NSR:Quay:3187,3796
NSR:Quay:42026,6341
14133164,3506
14181204,609
NSR:Quay:106723,7791
NSR:Quay:379,20515
NSR:Quay:8695,9669
NSR:Quay:100486,752
NSR:Quay:99416,17835
NSR:Quay:104007,31614
NSR:Quay:37155,18494
NSR:Quay:80796,1105
NSR:Quay:40423,4525
NSR:Quay:12574,5299
NSR:Quay:109975,11104
NSR:Quay:108316,1753
NSR:Quay:8477,17156
NSR:Quay:97273,1001
NSR:Quay:71877,2306
NSR:Quay:104111,17055
NSR:Quay:49003,34048
NSR:Quay:2644,5126
NSR:Quay:18035,10318
NSR:Quay:79280,7083
NSR:Quay:57444,4266
NSR:Quay:49233,14301
NSR:Quay:54149,22146
NSR:Quay:32958,10330
NSR:Quay:8577,22893
NSR:Quay:41458,13851
NSR:Quay:5329,19678
14302500,7629
NSR:Quay:33137,17291
NSR:Quay:30746,595
NSR:Quay:89550,26514
NSR:Quay:32060,7095
NSR:Quay:3444,7967
NSR:Quay:66176,3132
NSR:Quay:10388,12671
NSR:Quay:5189,1302
NSR:Quay:2766,8091
NSR:Quay:88137,9772
NSR:Quay:27877,1074
NSR:Quay:57453,2530
NSR:Quay:10014,18065
NSR:Quay:75522,16461
NSR:Quay:7575,7396
NSR:Quay:56810,4474
NSR:Quay:17803,1125
NSR:Quay:50029,18985
NSR:Quay:56602,2107
NSR:Quay:1651,2479
NSR:Quay:97169,1200
NSR:Quay:38955,488
NSR:Quay:49677,19236
NSR:Quay:88206,1678
NSR:Quay:97770,16873
NSR:Quay:54278,9181
NSR:Quay:65381,1186
NSR:Quay:92443,1295
NSR:Quay:2767,6657
NSR:Quay:83330,9638
NSR:Quay:55410,8449
NSR:Quay:57990,1347
NSR:Quay:98292,1247
NSR:Quay:37441,3210
NSR:Quay:88755,342
NSR:Quay:42517,10727
NSR:Quay:43463,13877
NSR:Quay:107887,191
NSR:Quay:95396,1087
NSR:Quay:105856,1086
NSR:Quay:66144,2977
NSR:Quay:65343,11604
NSR:Quay:43539,12191
NSR:Quay:51211,5850
NSR:Quay:57850,4445
NSR:Quay:27393,2218
NSR:Quay:87377,1888
NSR:Quay:9952,21455
NSR:Quay:50521,3570
14381330,3349
NSR:Quay:49954,654
NSR:Quay:72244,504
NSR:Quay:90779,1328
NSR:Quay:16185,1805
NSR:Quay:106519,1435
NSR:Quay:28212,1055
NSR:Quay:77976,1489
NSR:Quay:76674,5129
NSR:Quay:50742,4681
NSR:Quay:60222,1783
14452722,3363
NSR:Quay:52384,1253
14436802,1308
NSR:Quay:102324,2996
14452917,1502
NSR:Quay:78373,872
NSR:Quay:28194,1055
NSR:Quay:16073,2263
NSR:Quay:39963,4080
NSR:Quay:41582,8866
NSR:Quay:39152,818
NSR:Quay:10034,4331
NSR:Quay:1346,1033
NSR:Quay:74796,2234
NSR:Quay:7517,10620
NSR:Quay:96772,1180
NSR:Quay:35537,600
NSR:Quay:66192,3261
NSR:Quay:35916,1445
NSR:Quay:102205,2727
NSR:Quay:46528,808
NSR:Quay:19434,1553
NSR:Quay:78892,897
14313604,4643
NSR:Quay:6820,3053
NSR:Quay:69014,2228
NSR:Quay:68891,546
NSR:Quay:73489,612
NSR:Quay:54469,8297
NSR:Quay:40396,1279
NSR:Quay:71593,1489
NSR:Quay:46790,2621
NSR:Quay:42343,2443
NSR:Quay:17015,362
NSR:Quay:91215,572
NSR:Quay:29932,13898
NSR:Quay:16837,187
NSR:Quay:58253,2169
NSR:Quay:53183,2315
NSR:Quay:67538,2040
NSR:Quay:52785,825
NSR:Quay:53180,886
NSR:Quay:27772,4091
NSR:Quay:94579,3601
NSR:Quay:50743,4037
NSR:Quay:69854,378
NSR:Quay:76129,542
NSR:Quay:74892,368
NSR:Quay:48059,1003
NSR:Quay:47627,8234
NSR:Quay:83306,640
NSR:Quay:101443,355
NSR:Quay:22192,580
NSR:Quay:68106,1333
NSR:Quay:57792,4945
NSR:Quay:58265,441
14452790,4588
NSR:Quay:83011,1174
NSR:Quay:78778,359
NSR:Quay:74696,389
NSR:Quay:48961,2244
NSR:Quay:23379,1650
NSR:Quay:97394,604
NSR:Quay:79522,1860
NSR:Quay:98435,782
NSR:Quay:41376,2351
NSR:Quay:90687,3519
NSR:Quay:29844,3472
NSR:Quay:69181,379
NSR:Quay:70198,3106
NSR:Quay:104549,179
NSR:Quay:13768,1074
NSR:Quay:83168,1806
NSR:Quay:27500,669
NSR:Quay:84042,1675
NSR:Quay:52015,1419
NSR:Quay:74916,720
NSR:Quay:40141,3891
NSR:Quay:89772,1001
NSR:Quay:53361,1463
NSR:Quay:36686,596
NSR:Quay:31549,1119
NSR:Quay:38880,3039
NSR:Quay:62422,538
NSR:Quay:18159,716
NSR:Quay:23716,1556
NSR:Quay:26739,984
NSR:Quay:44187,540
NSR:Quay:15177,805
NSR:Quay:23767,552
NSR:Quay:97287,1000
NSR:Quay:13391,561
NSR:Quay:88091,800
NSR:Quay:55425,867
NSR:Quay:90512,429
NSR:Quay:79712,648
NSR:Quay:93166,502
NSR:Quay:5023,535
NSR:Quay:44910,3173
NSR:Quay:82832,4370
NSR:Quay:85521,604
NSR:Quay:75816,547
NSR:Quay:32534,944
NSR:Quay:72362,1678
NSR:Quay:93784,459
NSR:Quay:91921,780
NSR:Quay:40113,2793
NSR:Quay:32168,192
NSR:Quay:77297,794
NSR:Quay:53206,886
NSR:Quay:62664,700
NSR:Quay:71936,504
NSR:Quay:84442,1287
NSR:Quay:105311,718
NSR:Quay:39753,2086
NSR:Quay:2546,1560
NSR:Quay:22024,1924
NSR:Quay:47687,427
NSR:Quay:46172,237
NSR:Quay:20901,553
NSR:Quay:52117,1844
NSR:Quay:3751,513
14452723,420
NSR:Quay:92239,434
NSR:Quay:43365,897
NSR:Quay:104829,2044
NSR:Quay:105439,457
NSR:Quay:86248,533
NSR:Quay:37322,789
NSR:Quay:19119,571
NSR:Quay:27939,1326
NSR:Quay:109308,495
NSR:Quay:71887,525
NSR:Quay:25955,530
NSR:Quay:90586,378
NSR:Quay:46471,197
NSR:Quay:68983,1791
NSR:Quay:81801,2573
NSR:Quay:14066,368
NSR:Quay:79768,531
NSR:Quay:81502,2094
NSR:Quay:97744,965
NSR:Quay:78969,1414
NSR:Quay:22497,562
NSR:Quay:41152,1957
NSR:Quay:17381,1299
NSR:Quay:41642,1605
NSR:Quay:96814,226
NSR:Quay:58024,1092
NSR:Quay:139,186
NSR:Quay:105433,548
14333732,218
NSR:Quay:31235,699
NSR:Quay:27545,379
NSR:Quay:65954,1398
NSR:Quay:44216,457
NSR:Quay:93280,377
NSR:Quay:102159,379
NSR:Quay:69253,1906
NSR:Quay:30358,2310
NSR:Quay:103356,298
NSR:Quay:97362,690
NSR:Quay:56587,469
NSR:Quay:95218,1737
NSR:Quay:7065,684
NSR:Quay:5513,378
NSR:Quay:96641,581
NSR:Quay:43993,1022
NSR:Quay:23469,798
NSR:Quay:79465,496
NSR:Quay:91398,1379
NSR:Quay:32692,1642
NSR:Quay:93143,1116
NSR:Quay:84730,997
NSR:Quay:90672,688
NSR:Quay:41241,916
NSR:Quay:95400,449
NSR:Quay:16520,538
NSR:Quay:103207,468
NSR:Quay:29030,857
NSR:Quay:73043,319
